id,claim,model,repetition,label,explanation,valid_json
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",gemma-3-4b,5,sarcastic,Expressing mock gratitude for a minor feature instead of desired improvement.,True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",gemma-3-4b,6,sarcastic,"Exaggerated praise highlighting a disappointing outcome, implying the opposite sentiment.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",gemma-3-4b,7,sarcastic,"The claim expresses mock gratitude and highlights a frustrating situation, indicating sarcasm.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",gemma-3-4b,8,sarcastic,"The speaker expresses frustration with a minor animation instead of a promised champion update, highlighting the disparity in perceived value.",True
28,"LOL Thanks Rito for that sweet animation that gives me 7 minutes of joy rather than a new champion that would give me 10,000 minutes.",gemma-3-4b,9,sarcastic,Expressing frustration with a trivial animation instead of desired improvements.,True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,0,sarcastic,"Expressing outrage over perceived mistreatment, likely with a critical tone.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,1,sarcastic,"Expressing anger and frustration over perceived injustice, suggesting a critical tone.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,2,sarcastic,Expressing outrage over cultural appropriation suggests a heightened emotional response and potential irony.,True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,3,sarcastic,"Expressing outrage over cultural appropriation demonstrates a heightened emotional response, suggesting sarcasm.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,4,sarcastic,"Expressing outrage over a perceived injustice, likely with exaggerated emotion.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,5,sarcastic,"The speaker expresses strong emotions, suggesting a sarcastic tone due to the exaggeration of 'livid' and 'humiliation'.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,6,sarcastic,"The speaker expresses outrage, suggesting a heightened emotional response, indicating sarcasm.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,7,sarcastic,"Expressing outrage over cultural appropriation, suggesting a strong emotional reaction and potentially conveying irony or disdain.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,8,sarcastic,"The speaker expresses outrage, suggesting a heightened emotional response and potentially ironic commentary on the situation.",True
30,"As a Norwegian, I am livid with their absolute humiliation of my people with this blatant example of cultural appropriation.",gemma-3-4b,9,sarcastic,"Expressing outrage over cultural appropriation, implying a dramatic and exaggerated response.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,0,sarcastic,"Expresses disappointment despite expecting a positive outcome, indicating sarcasm.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,1,sarcastic,"Implies a negative experience despite the stated action, suggesting irony.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,2,sarcastic,"The statement implies the speaker was unhappy, despite appearing pleased.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,3,sarcastic,"Implies a negative experience despite appearing positive, suggesting sarcasm.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,4,sarcastic,"Implies a negative experience despite appearing positive, indicating sarcasm.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,5,sarcastic,Implies a negative experience despite the intention to look at comments.,True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,6,sarcastic,"The statement implies dissatisfaction despite appearing pleased, suggesting sarcasm.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,7,sarcastic,"Implies the comments were bad, despite appearing to be a positive statement.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,8,sarcastic,"The comment implies dissatisfaction despite appearing positive, suggesting sarcasm.",True
31,"Came to look at the comments, was not disappointed",gemma-3-4b,9,sarcastic,"Implies the comments were bad, despite the stated 'disappointment'.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,0,sarcastic,"The scenario describes alarming actions, raising questions about a child's involvement and suggesting a potentially chaotic situation.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,1,sarcastic,"The question implies disbelief and highlights unsettling details, suggesting a critical perspective.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,2,sarcastic,"The question implies disbelief and suggests a disturbing scenario, indicating a sarcastic interpretation.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,3,sarcastic,"The question implies disbelief and highlights an unsettling situation, suggesting sarcasm.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,4,sarcastic,"The question implies disbelief and highlights an unusual and potentially concerning situation, suggesting sarcasm.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,5,sarcastic,"The question implies disbelief and highlights unusual circumstances, suggesting a sarcastic tone.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,6,sarcastic,"The question implies disbelief and highlights the absurdity of the events, suggesting a sarcastic tone.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,7,sarcastic,"The question implies concern and disbelief about the situation, suggesting a sarcastic tone.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,8,sarcastic,"The question highlights the unusual presence of a child, implying disbelief or disapproval of the events.",True
32,"a masked group pelted police with stones and shot fireworks at them, the semi-official Anatolia news agency reported What exactly is a 10 year old doing amongst these people?",gemma-3-4b,9,sarcastic,"The question suggests disbelief or concern about a child's presence, implying a chaotic and potentially dangerous situation.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,0,literal,Adjusting for inflation reveals the true value of the item in 2007.,True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,1,literal,"The statement describes a valuation, suggesting a factual assessment rather than sarcasm.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,2,literal,"Considering inflation reflects a change in purchasing power, this statement implies an adjusted value, not sarcasm.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,3,literal,The statement is a factual assertion about the value of something after accounting for inflation.,True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,4,literal,The claim is a factual statement about the value of something in a past year.,True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,5,literal,"The statement suggests an adjusted value, implying a literal assessment of worth.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,6,literal,"The statement reflects the value of the item after accounting for inflation, presenting a factual consideration.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,7,literal,"The claim states a monetary value and year, implying a straightforward assessment.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,8,literal,"The statement implies a valuation based on a historical cost, not necessarily current value.",True
33,If you account for inflation it would be worth 23 USD in 2007.,gemma-3-4b,9,literal,"This statement describes a factual valuation considering inflation, not sarcasm.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,0,sarcastic,"A rhetorical question implying the user should have known better, indicating sarcasm.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,1,sarcastic,"Suggesting a better option implies the current one is inadequate, delivered with a pointed tone.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,2,sarcastic,Suggesting alternative consoles implies a lack of enthusiasm for the current option.,True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,3,sarcastic,"Implies a better option exists, suggesting the current choice is inadequate and delivered humorously.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,4,sarcastic,It's a rhetorical question implying the user finds the suggestion absurd.,True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,5,sarcastic,"Suggesting alternatives implies the current choice is inadequate, often sarcastically.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,6,sarcastic,"Implies they're suggesting a better alternative, likely with a tone of disbelief.",True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,7,sarcastic,Implies a ridiculously obvious suggestion; mocking the user's ignorance.,True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,8,sarcastic,It's a rhetorical question implying the user should be using a better console.,True
35,Shouldn't you use PS4/XB1 for this?,gemma-3-4b,9,sarcastic,"Implies a frustrating situation and suggests an alternative, indicating sarcasm.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,0,sarcastic,"The speaker implies they find the current pictures uninteresting, preferring Facebook posts.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,1,sarcastic,"The speaker implies they dislike the presented images, suggesting a preference for Facebook content.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,2,sarcastic,Expressing a preference for less interesting options suggests sarcasm and a critique of the current visuals.,True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,3,sarcastic,"The speaker expresses a preference for Facebook pictures, implying a disdain for the current images.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,4,sarcastic,"The speaker expresses a preference for Facebook images, implying a dismissive reaction to the current pictures.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,5,sarcastic,They're implying the presented pictures are dull and prefer Facebook content.,True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,6,sarcastic,"The speaker implies a preference for less interesting content, suggesting a sarcastic tone.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,7,sarcastic,"The speaker expresses a preference for less engaging pictures, implying a critical and somewhat dismissive view.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,8,sarcastic,"The speaker's preference implies they find the presented images uninteresting, expressing a critical and ironic viewpoint.",True
37,I much prefer seeing pictures that belong on Facebook here instead of really interesting pictures like these.,gemma-3-4b,9,sarcastic,"The speaker dislikes the current images and implies they are inferior to others, expressing a preference for different content.",True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,0,literal,The statement describes a physical location of an item.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,1,literal,Describes a location of an item.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,2,literal,Simply stating a location of an object.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,3,literal,The statement describes a physical location and object.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,4,literal,Simply stating a location of an item.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,5,literal,Describes a physical location of an object.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,6,literal,Simply stating a location and time reference; no sarcasm is implied.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,7,literal,Describes a physical location of an object.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,8,literal,The statement describes a physical location of an object.,True
38,it's in the rusted metal tin on the shelf @1:11,gemma-3-4b,9,literal,The claim simply describes a location of an item.,True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,0,sarcastic,"This statement highlights injustice and cruelty, suggesting a disapproving tone.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,1,sarcastic,"This statement highlights injustice and violence, implying disapproval and a critical perspective.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,2,sarcastic,"This statement highlights injustice and cruelty, indicating a critical and disapproving tone.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,3,sarcastic,"Clearly an unjust and upsetting situation, highlighting the unfairness and brutality of the action.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,4,sarcastic,"This describes a violent and unfair situation, implying disapproval and highlighting the injustice.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,5,sarcastic,"The statement highlights injustice and cruelty, suggesting a disapproving tone.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,6,sarcastic,Expressing outrage at a violent scene perceived as unfair and unjust.,True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,7,sarcastic,Expressing disapproval of violent behavior towards a vulnerable person.,True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,8,sarcastic,"Expressing outrage at a violent scene, highlighting injustice and cruelty.",True
39,"What a bunch of big guys, beating up a defenseless girl huddled on the ground.",gemma-3-4b,9,sarcastic,"A harsh and critical observation about violence, highlighting injustice.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,0,sarcastic,"A slightly picky statement about a breakfast meal, implying dissatisfaction with less-than-ideal options.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,1,sarcastic,A somewhat humorous assertion acknowledging bacon's appeal.,True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,2,sarcastic,"Suggests a humorous acceptance of an otherwise subpar breakfast, implying dissatisfaction.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,3,sarcastic,"A slightly picky preference, but generally reasonable.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,4,sarcastic,A somewhat unreasonable and potentially humorous condition for acceptance.,True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,5,sarcastic,A somewhat unreasonable requirement for a morning meal.,True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,6,sarcastic,"A slightly humorous statement about bacon preferences, implying dissatisfaction with non-bacon breakfasts.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,7,sarcastic,"A lighthearted assertion about a preferred breakfast item, not a serious statement.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,8,sarcastic,"A somewhat unreasonable requirement for breakfast satisfaction, implying a lack of genuine enthusiasm.",True
43,As long as the breakfast included bacon it should be considered acceptable.,gemma-3-4b,9,sarcastic,"A somewhat picky statement about breakfast preferences, implying dissatisfaction with subpar meals.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,0,sarcastic,Implies a knowing critique of a previously stated outcome.,True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,1,sarcastic,"The statement implies disbelief despite the outcome, suggesting sarcasm.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,2,sarcastic,"Expressing disbelief or mockery about a previously observed action, implying it was obvious.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,3,sarcastic,Expressing doubt or irony about a previously stated event.,True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,4,sarcastic,"The speaker is implying the opposite of what they are saying, mocking the situation.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,5,sarcastic,"The statement implies a somewhat incredulous acceptance of a previously observed action, suggesting sarcasm.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,6,sarcastic,"The speaker suggests it makes sense, implying it doesn't, and is likely mocking the situation.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,7,sarcastic,"Expressing skepticism despite a positive event, implying disbelief.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,8,sarcastic,"The statement implies criticism despite a positive event, suggesting sarcasm.",True
44,"Well he showed he can score on Saturday, so I guess it makes sense",gemma-3-4b,9,sarcastic,"Suggesting a logical connection despite a questionable outcome, indicating sarcasm.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,0,sarcastic,A slightly absurd and overly detailed description suggests sarcasm.,True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,1,sarcastic,"The claim describes a clumsy action, implying it was done poorly and unexpectedly.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,2,sarcastic,"The description of the action is intentionally exaggerated and humorous, indicating sarcasm.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,3,sarcastic,"The description of the action is overly detailed and humorous, indicating sarcasm.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,4,sarcastic,"A humorous description of a clumsy action, implying a lack of skill or intention.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,5,sarcastic,"A humorous and slightly absurd description of a clumsy action, implying a lack of skill or awareness.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,6,sarcastic,"A humorous, exaggerated description of a clumsy action, implying a lack of skill.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,7,sarcastic,"The description is overly detailed and humorous, implying disbelief about the action.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,8,sarcastic,"He used a clumsy and overly detailed method, implying a lack of skill.",True
1,At first I thought he jammed it by inserting his finger into the trigger guard behind the finger.,gemma-3-4b,9,sarcastic,"A somewhat humorous and exaggerated description of a flawed shooting technique, implying a lack of skill.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,0,sarcastic,"A harsh, critical statement about the Browns' quarterback situation.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,1,sarcastic,"A harsh statement implying a lack of competence, often used humorously.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,2,sarcastic,"A harsh, exaggerated statement criticizing the Browns' quarterback performance.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,3,sarcastic,A harsh statement implying the Browns are bad at quarterbacks.,True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,4,sarcastic,"A harsh statement criticizing the Browns' quarterback situation, likely not meant literally.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,5,sarcastic,"A harsh statement implying the Browns lack competence with quarterbacks, likely delivered with irony.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,6,sarcastic,"A harsh, exaggerated statement about the Browns' quarterback situation, likely delivered with irony.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,7,sarcastic,"A harsh assessment of the Browns' quarterback situation, implying a lack of competence.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,8,sarcastic,"A harsh statement criticizing the Browns' quarterback situation, likely intended humorously.",True
2,The Browns don't know shit when it comes to QB's.,gemma-3-4b,9,sarcastic,"A harsh and exaggerated statement about the Browns' quarterback situation, implying a lack of competence.",True
3,Mario didn't play as many games,gemma-3-4b,0,literal,Mario has appeared in many games over the years.,True
3,Mario didn't play as many games,gemma-3-4b,1,literal,Mario has appeared in many games over time.,True
3,Mario didn't play as many games,gemma-3-4b,2,literal,Mario has appeared in many games over the years.,True
3,Mario didn't play as many games,gemma-3-4b,3,literal,Mario has appeared in many games over the years.,True
3,Mario didn't play as many games,gemma-3-4b,4,literal,Mario has appeared in many games across various platforms.,True
3,Mario didn't play as many games,gemma-3-4b,5,literal,Mario has appeared in numerous games across various platforms.,True
3,Mario didn't play as many games,gemma-3-4b,6,literal,Mario has appeared in many games across various franchises.,True
3,Mario didn't play as many games,gemma-3-4b,7,literal,Mario has appeared in many games over time.,True
3,Mario didn't play as many games,gemma-3-4b,8,literal,Mario has appeared in many different games over the years.,True
3,Mario didn't play as many games,gemma-3-4b,9,literal,Mario has appeared in many games over the years.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,0,literal,This is a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,1,literal,This is a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,2,literal,This is a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,3,literal,A factual statement about Xbox Live's history.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,4,literal,A historical fact is being stated simply.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,5,literal,This is a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,6,literal,This is a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,7,literal,It's a factual statement about the history of Xbox Live.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,8,literal,This statement is factual and describes a historical event.,True
6,"Amazing, there was actually a time when Xbox Live didn't exist.",gemma-3-4b,9,literal,"This is a factual statement about Xbox Live's history, not a sarcastic remark.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,0,sarcastic,"A cynical observation about potential political activity, implying doubt and skepticism.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,1,sarcastic,Expressing doubt about an upcoming election is often a cynical remark.,True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,2,sarcastic,"Expressing disbelief about a potential election, implying it's a manipulative scheme.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,3,sarcastic,Expressing doubt about an upcoming election; a cynical remark.,True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,4,sarcastic,"A cynical expression suggesting a political scheme, implying doubt about an upcoming election.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,5,sarcastic,Expressing doubt about an upcoming election and suggesting a manipulative strategy.,True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,6,sarcastic,"Expressing disbelief about a perceived manipulation or scheme, implying a forthcoming election.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,7,sarcastic,"Expressing disbelief about an upcoming election, implying a cynical motive.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,8,sarcastic,"Expressing doubt about a future election, likely with a dismissive tone.",True
9,"Synical ploy for SF, there must be an election coming up!",gemma-3-4b,9,sarcastic,A cynical statement suggesting an upcoming election is a manipulative tactic.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,0,sarcastic,"A dismissive statement implying someone isn't prepared, delivered with irony.",True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,1,sarcastic,"It's a dismissive statement implying lack of readiness, delivered with a hint of mockery.",True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,2,sarcastic,A dismissive statement implying someone is underprepared.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,3,sarcastic,A dismissive statement suggesting lack of readiness based on a level requirement.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,4,sarcastic,"It's a dismissive statement implying a lack of readiness, delivered with a pointed tone.",True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,5,sarcastic,A dismissive statement implying someone is unprepared.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,6,sarcastic,"A dismissive statement implying someone is not prepared, delivered with irony.",True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,7,sarcastic,A dismissive statement implying the speaker doubts the listener's preparedness.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,8,sarcastic,A blunt statement implying a lack of readiness based on level.,True
11,if you're not even lvl 30 on your main account no you are not ready,gemma-3-4b,9,sarcastic,"A blunt statement suggesting someone isn't prepared, delivered with a dismissive tone.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,0,sarcastic,"The statement uses inflammatory language and dismisses differing opinions, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,1,sarcastic,"The comment expresses amusement and dismisses opposing views with negativity, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,2,sarcastic,The user expresses amusement and dismisses disagreement with a strongly negative and disrespectful tone.,True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,3,sarcastic,"The statement uses harsh language and dismisses differing opinions, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,4,sarcastic,"The statement uses aggressive language and dismisses differing opinions, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,5,sarcastic,"The statement expresses amusement and dismisses disagreement with a confrontational tone, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,6,sarcastic,"The statement uses inflammatory language and dismisses differing opinions, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,7,sarcastic,"The statement uses inflammatory language and dismisses differing opinions, indicating sarcasm.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,8,sarcastic,"The comment expresses a dismissive and mocking tone, indicating sarcasm rather than a genuine belief.",True
12,because galaxy collapse is a fkin hilarious meme and if you disagree you're obvs wrong,gemma-3-4b,9,sarcastic,"The comment expresses amusement and dismisses differing opinions with a disrespectful tone, indicating sarcasm.",True
13,That title belongs to Joe Warren.,gemma-3-4b,0,literal,"The statement is straightforward and factual, indicating ownership.",True
13,That title belongs to Joe Warren.,gemma-3-4b,1,literal,The statement is straightforward and doesn't imply irony or sarcasm.,True
13,That title belongs to Joe Warren.,gemma-3-4b,2,literal,"The statement is straightforward and factual, presenting a simple attribution.",True
13,That title belongs to Joe Warren.,gemma-3-4b,3,literal,The statement is a straightforward assertion about ownership.,True
13,That title belongs to Joe Warren.,gemma-3-4b,4,literal,"The statement is straightforward and factual, not intended to be ironic.",True
13,That title belongs to Joe Warren.,gemma-3-4b,5,sarcastic,"A seemingly simple statement, potentially masking an underlying meaning.",True
13,That title belongs to Joe Warren.,gemma-3-4b,6,literal,"The statement is straightforward and factual, indicating ownership.",True
13,That title belongs to Joe Warren.,gemma-3-4b,7,literal,"Statement of ownership, implying a straightforward assertion.",True
13,That title belongs to Joe Warren.,gemma-3-4b,8,literal,The statement is a straightforward assertion about ownership.,True
13,That title belongs to Joe Warren.,gemma-3-4b,9,literal,"The statement is straightforward and factual, indicating ownership.",True
14,There will be 1 more overlap between port and essenjection next week too,gemma-3-4b,0,sarcastic,"A vague statement suggesting a likely event, potentially implying a negative outcome or frustration.",True
14,There will be 1 more overlap between port and essenjection next week too,gemma-3-4b,1,sarcastic,"A vague statement implying a frustrating repetition, likely delivered with irony.",True
